Corpus,Name,Sex,CA,VB,Target,TargetFreq,Wordform,CU
kuczaj,abe,M,2.82392197125257,say,said,56531,said,TRUE
kuczaj,abe,M,2.82392197125257,see,saw,20527,saw,TRUE
kuczaj,abe,M,2.82392197125257,say,said,56531,said,TRUE
kuczaj,abe,M,2.82392197125257,eat,ate,1722,ate,TRUE
kuczaj,abe,M,2.82392197125257,eat,ate,1722,eated,FALSE
kuczaj,abe,M,2.82392197125257,grow,grew,1493,growed,FALSE
kuczaj,abe,M,2.82392197125257,grow,grew,1493,growed,FALSE
kuczaj,abe,M,2.83213552361396,grow,grew,1493,grew,TRUE
kuczaj,abe,M,2.83213552361396,see,saw,20527,saw,TRUE
kuczaj,abe,M,2.83213552361396,see,saw,20527,saw,TRUE
kuczaj,abe,M,2.83213552361396,make,made,28626,maked,FALSE
kuczaj,abe,M,2.83213552361396,make,made,28626,made,TRUE
kuczaj,abe,M,3.01916495550992,say,said,56531,said,TRUE
kuczaj,abe,M,3.01916495550992,bring,brought,8786,bringed,FALSE
kuczaj,abe,M,3.01916495550992,say,said,56531,said,TRUE
kuczaj,abe,M,3.01916495550992,draw,drew,1277,drawed,FALSE
kuczaj,abe,M,3.01916495550992,say,said,56531,said,TRUE
kuczaj,abe,M,3.01916495550992,say,said,56531,said,TRUE
kuczaj,abe,M,3.01916495550992,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.01916495550992,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.04380561259411,say,said,56531,said,TRUE
kuczaj,abe,M,3.04380561259411,shoot,shot,11599,shot,TRUE
kuczaj,abe,M,3.0684462696783,eat,ate,1722,eated,FALSE
kuczaj,abe,M,3.0684462696783,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.0684462696783,hear,heard,19775,heard,TRUE
kuczaj,abe,M,3.0684462696783,say,said,56531,said,TRUE
kuczaj,abe,M,3.0684462696783,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.0684462696783,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.0684462696783,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.0684462696783,make,made,28626,maked,FALSE
kuczaj,abe,M,3.0684462696783,make,made,28626,made,TRUE
kuczaj,abe,M,3.0684462696783,make,made,28626,maked,FALSE
kuczaj,abe,M,3.0684462696783,make,made,28626,made,TRUE
kuczaj,abe,M,3.0684462696783,make,made,28626,maked,FALSE
kuczaj,abe,M,3.0684462696783,make,made,28626,made,TRUE
kuczaj,abe,M,3.0684462696783,tell,told,35679,told,TRUE
kuczaj,abe,M,3.0684462696783,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.0684462696783,make,made,28626,maked,FALSE
kuczaj,abe,M,3.0684462696783,make,made,28626,made,TRUE
kuczaj,abe,M,3.07939767282683,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.07939767282683,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.07939767282683,eat,ate,1722,eated,FALSE
kuczaj,abe,M,3.07939767282683,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.07939767282683,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.07939767282683,break,broke,5355,breaked,FALSE
kuczaj,abe,M,3.07939767282683,bring,brought,8786,bringed,FALSE
kuczaj,abe,M,3.07939767282683,bring,brought,8786,bringed,FALSE
kuczaj,abe,M,3.07939767282683,make,made,28626,maked,FALSE
kuczaj,abe,M,3.07939767282683,make,made,28626,maked,FALSE
kuczaj,abe,M,3.07939767282683,make,made,28626,made,TRUE
kuczaj,abe,M,3.07939767282683,find,found,20196,found,TRUE
kuczaj,abe,M,3.07939767282683,find,found,20196,found,TRUE
kuczaj,abe,M,3.07939767282683,find,found,20196,found,TRUE
kuczaj,abe,M,3.07939767282683,find,found,20196,found,TRUE
kuczaj,abe,M,3.07939767282683,find,found,20196,found,TRUE
kuczaj,abe,M,3.07939767282683,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.08607118412047,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,say,said,56531,said,TRUE
kuczaj,abe,M,3.08607118412047,bend,bent,368,bent,TRUE
kuczaj,abe,M,3.08607118412047,wake,woke,1344,woke,TRUE
kuczaj,abe,M,3.09702258726899,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.09702258726899,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.09702258726899,say,said,56531,said,TRUE
kuczaj,abe,M,3.09702258726899,say,said,56531,said,TRUE
kuczaj,abe,M,3.09702258726899,say,said,56531,said,TRUE
kuczaj,abe,M,3.09702258726899,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.09702258726899,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.09702258726899,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.09702258726899,shake,shook,303,shook,TRUE
kuczaj,abe,M,3.10523613963039,say,said,56531,said,TRUE
kuczaj,abe,M,3.10523613963039,say,said,56531,said,TRUE
kuczaj,abe,M,3.10523613963039,tell,told,35679,told,TRUE
kuczaj,abe,M,3.10523613963039,say,said,56531,said,TRUE
kuczaj,abe,M,3.10523613963039,make,made,28626,maded,FALSE
kuczaj,abe,M,3.10523613963039,make,made,28626,made,TRUE
kuczaj,abe,M,3.10523613963039,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.11344969199179,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.11344969199179,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.11344969199179,make,made,28626,maked,FALSE
kuczaj,abe,M,3.11344969199179,make,made,28626,made,TRUE
kuczaj,abe,M,3.11344969199179,say,said,56531,said,TRUE
kuczaj,abe,M,3.11344969199179,make,made,28626,made,TRUE
kuczaj,abe,M,3.11344969199179,make,made,28626,made,TRUE
kuczaj,abe,M,3.12440109514031,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.12440109514031,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.12440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.12440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.12440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.12440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.12440109514031,make,made,28626,made,TRUE
kuczaj,abe,M,3.12440109514031,find,found,20196,found,TRUE
kuczaj,abe,M,3.12440109514031,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.12440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.12440109514031,find,found,20196,found,TRUE
kuczaj,abe,M,3.12440109514031,find,found,20196,found,TRUE
kuczaj,abe,M,3.13261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.13261464750171,make,made,28626,made,TRUE
kuczaj,abe,M,3.13261464750171,make,made,28626,made,TRUE
kuczaj,abe,M,3.13261464750171,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.13261464750171,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.13261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.13261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.13261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.13261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.13261464750171,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.13261464750171,think,thought,41232,thoughted,FALSE
kuczaj,abe,M,3.13261464750171,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.14356605065024,say,said,56531,said,TRUE
kuczaj,abe,M,3.14356605065024,say,said,56531,said,TRUE
kuczaj,abe,M,3.14356605065024,say,said,56531,said,TRUE
kuczaj,abe,M,3.14356605065024,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.14356605065024,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.14356605065024,make,made,28626,made,TRUE
kuczaj,abe,M,3.14356605065024,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.14356605065024,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.14356605065024,say,said,56531,said,TRUE
kuczaj,abe,M,3.14356605065024,find,found,20196,found,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,maked,FALSE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,say,said,56531,said,TRUE
kuczaj,abe,M,3.15451745379877,say,said,56531,said,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,say,said,56531,said,TRUE
kuczaj,abe,M,3.15451745379877,say,said,56531,said,TRUE
kuczaj,abe,M,3.15451745379877,find,found,20196,found,TRUE
kuczaj,abe,M,3.15451745379877,find,found,20196,found,TRUE
kuczaj,abe,M,3.15451745379877,find,found,20196,found,TRUE
kuczaj,abe,M,3.15451745379877,make,made,28626,made,TRUE
kuczaj,abe,M,3.15451745379877,find,found,20196,found,TRUE
kuczaj,abe,M,3.15999315537303,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.15999315537303,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.15999315537303,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.84154688569473,find,found,20196,found,TRUE
kuczaj,abe,M,3.84154688569473,make,made,28626,made,TRUE
kuczaj,abe,M,3.84154688569473,say,said,56531,said,TRUE
kuczaj,abe,M,3.85249828884326,say,said,56531,said,TRUE
kuczaj,abe,M,3.85249828884326,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.85249828884326,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.85249828884326,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.85249828884326,tell,told,35679,telled,FALSE
kuczaj,abe,M,3.85249828884326,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.85249828884326,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.85249828884326,make,made,28626,made,TRUE
kuczaj,abe,M,3.85249828884326,make,made,28626,made,TRUE
kuczaj,abe,M,3.85249828884326,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.85249828884326,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.85249828884326,make,made,28626,made,TRUE
kuczaj,abe,M,3.85797399041752,make,made,28626,made,TRUE
kuczaj,abe,M,3.85797399041752,win,won,38729,winned,FALSE
kuczaj,abe,M,3.85797399041752,win,won,38729,winned,FALSE
kuczaj,abe,M,3.87166324435318,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87166324435318,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87166324435318,know,knew,18817,knowed,FALSE
kuczaj,abe,M,3.87166324435318,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87166324435318,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.87440109514031,tell,told,35679,told,TRUE
kuczaj,abe,M,3.87440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.87440109514031,say,said,56531,said,TRUE
kuczaj,abe,M,3.87440109514031,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87440109514031,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87440109514031,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.87440109514031,hear,heard,19775,heard,TRUE
kuczaj,abe,M,3.88261464750171,break,broke,5355,broked,FALSE
kuczaj,abe,M,3.88261464750171,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.88261464750171,say,said,56531,said,TRUE
kuczaj,abe,M,3.88261464750171,win,won,38729,winned,FALSE
kuczaj,abe,M,3.88261464750171,win,won,38729,winned,FALSE
kuczaj,abe,M,3.88261464750171,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.88261464750171,make,made,28626,maked,FALSE
kuczaj,abe,M,3.88261464750171,make,made,28626,made,TRUE
kuczaj,abe,M,3.88261464750171,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.88261464750171,catch,caught,4791,catched,FALSE
kuczaj,abe,M,3.88261464750171,catch,caught,4791,catched,FALSE
kuczaj,abe,M,3.88261464750171,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.88261464750171,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.88261464750171,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.88261464750171,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.90177960301164,wake,woke,1344,woke,TRUE
kuczaj,abe,M,3.90177960301164,win,won,38729,winned,FALSE
kuczaj,abe,M,3.90177960301164,fight,fought,1362,fighted,FALSE
kuczaj,abe,M,3.90177960301164,fight,fought,1362,fighted,FALSE
kuczaj,abe,M,3.90177960301164,fight,fought,1362,fought,TRUE
kuczaj,abe,M,3.90177960301164,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.90177960301164,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.90177960301164,find,found,20196,found,TRUE
kuczaj,abe,M,3.90177960301164,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.92214236824093,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.92214236824093,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.92214236824093,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.92214236824093,win,won,38729,winned,FALSE
kuczaj,abe,M,3.92214236824093,win,won,38729,winned,FALSE
kuczaj,abe,M,3.92214236824093,catch,caught,4791,caught,TRUE
kuczaj,abe,M,3.92214236824093,catch,caught,4791,caught,TRUE
kuczaj,abe,M,3.92214236824093,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.92214236824093,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.92214236824093,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.92214236824093,say,said,56531,said,TRUE
kuczaj,abe,M,3.92214236824093,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.93309377138946,make,made,28626,made,TRUE
kuczaj,abe,M,3.93309377138946,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.93309377138946,tell,told,35679,told,TRUE
kuczaj,abe,M,3.94678302532512,catch,caught,4791,caught,TRUE
kuczaj,abe,M,3.94678302532512,catch,caught,4791,caught,TRUE
kuczaj,abe,M,3.94678302532512,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.94678302532512,hear,heard,19775,heared,FALSE
kuczaj,abe,M,3.94678302532512,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.94952087611225,make,made,28626,made,TRUE
kuczaj,abe,M,3.94952087611225,grow,grew,1493,growned,FALSE
kuczaj,abe,M,3.94952087611225,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.94952087611225,grow,grew,1493,growned,FALSE
kuczaj,abe,M,3.94952087611225,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.94952087611225,grow,grew,1493,growned,FALSE
kuczaj,abe,M,3.94952087611225,buy,bought,4362,bought,TRUE
kuczaj,abe,M,3.94952087611225,find,found,20196,found,TRUE
kuczaj,abe,M,3.94952087611225,shrink,shrunk,79,shrunk,TRUE
kuczaj,abe,M,3.94952087611225,find,found,20196,found,TRUE
kuczaj,abe,M,3.94952087611225,find,found,20196,found,TRUE
kuczaj,abe,M,3.94952087611225,find,found,20196,found,TRUE
kuczaj,abe,M,3.94952087611225,tell,told,35679,told,TRUE
kuczaj,abe,M,3.94952087611225,find,found,20196,found,TRUE
kuczaj,abe,M,3.94952087611225,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.94952087611225,hear,heard,19775,heared,FALSE
kuczaj,abe,M,3.96047227926078,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.96047227926078,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.96047227926078,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.98511293634497,hear,heard,19775,heard,TRUE
kuczaj,abe,M,3.98511293634497,tell,told,35679,told,TRUE
kuczaj,abe,M,3.98511293634497,eat,ate,1722,ated,FALSE
kuczaj,abe,M,3.98511293634497,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.98511293634497,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.98511293634497,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.98511293634497,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.95833127994524,make,made,28626,made,TRUE
kuczaj,abe,M,3.95833127994524,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.95833127994524,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.95833127994524,say,said,56531,said,TRUE
kuczaj,abe,M,3.95833127994524,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.95833127994524,stick,stuck,3399,stuck,TRUE
kuczaj,abe,M,3.95833127994524,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.95833127994524,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.95833127994524,tell,told,35679,told,TRUE
kuczaj,abe,M,3.95833127994524,make,made,28626,made,TRUE
kuczaj,abe,M,3.95833127994524,tell,told,35679,told,TRUE
kuczaj,abe,M,3.95833127994524,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.95833127994524,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.1694045174538,find,found,20196,found,TRUE
kuczaj,abe,M,3.1694045174538,say,said,56531,said,TRUE
kuczaj,abe,M,3.1694045174538,say,said,56531,said,TRUE
kuczaj,abe,M,3.1694045174538,make,made,28626,made,TRUE
kuczaj,abe,M,3.1694045174538,make,made,28626,made,TRUE
kuczaj,abe,M,3.1694045174538,make,made,28626,made,TRUE
kuczaj,abe,M,3.1694045174538,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.18035592060233,take,took,17454,took,TRUE
kuczaj,abe,M,3.18035592060233,take,took,17454,took,TRUE
kuczaj,abe,M,3.18035592060233,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.18035592060233,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,say,said,56531,said,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,find,found,20196,found,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,make,made,28626,made,TRUE
kuczaj,abe,M,3.18035592060233,say,said,56531,said,TRUE
kuczaj,abe,M,3.18583162217659,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.18583162217659,eat,ate,1722,ate,TRUE
kuczaj,abe,M,3.18583162217659,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.18583162217659,break,broke,5355,broke,TRUE
kuczaj,abe,M,3.18583162217659,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.19130732375086,make,made,28626,made,TRUE
kuczaj,abe,M,3.19130732375086,win,won,38729,won,TRUE
kuczaj,abe,M,3.19130732375086,win,won,38729,won,TRUE
kuczaj,abe,M,3.19130732375086,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.19130732375086,make,made,28626,made,TRUE
kuczaj,abe,M,3.19130732375086,break,broke,5355,brokened,FALSE
kuczaj,abe,M,3.19130732375086,blow,blew,1610,blew,TRUE
kuczaj,abe,M,3.19130732375086,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.19130732375086,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.19130732375086,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.19130732375086,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.19130732375086,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.21594798083504,say,said,56531,said,TRUE
kuczaj,abe,M,3.21594798083504,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.21594798083504,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.22416153319644,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.22416153319644,say,said,56531,said,TRUE
kuczaj,abe,M,3.22416153319644,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.22416153319644,lose,lost,13974,losed,FALSE
kuczaj,abe,M,3.22416153319644,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.22416153319644,lose,lost,13974,losed,FALSE
kuczaj,abe,M,3.22416153319644,lose,lost,13974,lost,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.2378507871321,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,wake,woke,1344,waked,FALSE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,say,said,56531,said,TRUE
kuczaj,abe,M,3.2378507871321,take,took,17454,took,TRUE
kuczaj,abe,M,3.2378507871321,blow,blew,1610,blew,TRUE
kuczaj,abe,M,3.2460643394935,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.2460643394935,fall,fell,3723,felled,FALSE
kuczaj,abe,M,3.2460643394935,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.2460643394935,feel,felt,6111,felt,TRUE
kuczaj,abe,M,3.2460643394935,feel,felt,6111,felt,TRUE
kuczaj,abe,M,3.2460643394935,feel,felt,6111,felt,TRUE
kuczaj,abe,M,3.2460643394935,break,broke,5355,broked,FALSE
kuczaj,abe,M,3.2460643394935,break,broke,5355,broked,FALSE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,think,thought,41232,thought,TRUE
kuczaj,abe,M,3.2460643394935,fall,fell,3723,falled,FALSE
kuczaj,abe,M,3.2460643394935,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.2460643394935,say,said,56531,said,TRUE
kuczaj,abe,M,3.25273785078713,make,made,28626,made,TRUE
kuczaj,abe,M,3.25273785078713,sleep,slept,1810,sleeped,FALSE
kuczaj,abe,M,3.25273785078713,take,took,17454,took,TRUE
kuczaj,abe,M,3.25273785078713,take,took,17454,took,TRUE
kuczaj,abe,M,3.25273785078713,catch,caught,4791,caught,TRUE
kuczaj,abe,M,3.26095140314853,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.26095140314853,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.26095140314853,throw,threw,2082,throwed,FALSE
kuczaj,abe,M,3.26095140314853,make,made,28626,made,TRUE
kuczaj,abe,M,3.27190280629706,find,found,20196,found,TRUE
kuczaj,abe,M,3.27190280629706,find,found,20196,found,TRUE
kuczaj,abe,M,3.27190280629706,make,made,28626,made,TRUE
kuczaj,abe,M,3.27190280629706,take,took,17454,tooked,FALSE
kuczaj,abe,M,3.27190280629706,take,took,17454,took,TRUE
kuczaj,abe,M,3.27190280629706,say,said,56531,said,TRUE
kuczaj,abe,M,3.27190280629706,take,took,17454,taked,FALSE
kuczaj,abe,M,3.27190280629706,take,took,17454,taked,FALSE
kuczaj,abe,M,3.27190280629706,make,made,28626,made,TRUE
kuczaj,abe,M,3.27190280629706,make,made,28626,made,TRUE
kuczaj,abe,M,3.27190280629706,say,said,56531,said,TRUE
kuczaj,abe,M,3.27190280629706,sleep,slept,1810,sleeped,FALSE
kuczaj,abe,M,3.28011635865845,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.28011635865845,make,made,28626,made,TRUE
kuczaj,abe,M,3.28011635865845,make,made,28626,maded,FALSE
kuczaj,abe,M,3.28011635865845,make,made,28626,made,TRUE
kuczaj,abe,M,3.28011635865845,eat,ate,1722,eated,FALSE
kuczaj,abe,M,3.28011635865845,say,said,56531,said,TRUE
kuczaj,abe,M,3.28011635865845,think,thought,41232,thinked,FALSE
kuczaj,abe,M,3.28011635865845,think,thought,41232,thinked,FALSE
kuczaj,abe,M,3.28011635865845,make,made,28626,made,TRUE
kuczaj,abe,M,3.28011635865845,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.28011635865845,make,made,28626,made,TRUE
kuczaj,abe,M,3.28011635865845,eat,ate,1722,eated,FALSE
kuczaj,abe,M,3.29106776180698,fall,fell,3723,fell,TRUE
kuczaj,abe,M,3.29106776180698,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.29106776180698,throw,threw,2082,threwed,FALSE
kuczaj,abe,M,3.29106776180698,throw,threw,2082,threw,TRUE
kuczaj,abe,M,3.29106776180698,tell,told,35679,told,TRUE
kuczaj,abe,M,3.29106776180698,choose,chose,952,chose,TRUE
kuczaj,abe,M,3.29106776180698,make,made,28626,made,TRUE
kuczaj,abe,M,3.29106776180698,forget,forgot,5045,forgot,TRUE
kuczaj,abe,M,3.29928131416838,see,saw,20527,saw,TRUE
kuczaj,abe,M,3.29928131416838,say,said,56531,said,TRUE
kuczaj,abe,M,3.29928131416838,eat,ate,1722,eated,FALSE
kuczaj,abe,M,3.29928131416838,catch,caught,4791,catched,FALSE
kuczaj,abe,M,3.29928131416838,say,said,56531,said,TRUE
